Job ID,Job Link,Resume Tried,Date listed,Date Tried,Assumed Reason,Stack Trace,External Job link,Screenshot Name
4091344067,https://www.linkedin.com/jobs/view/4091344067,resume-9.pdf,2024-12-06 13:45:23.904296,2024-12-07 13:45:28.748951,Problem in Easy Applying,"Message: stale element reference: stale element not found in the current frame
  (Session info: chrome=131.0.6778.109); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#stale-element-reference-exception
Stacktrace:
0   chromedriver                        0x000000010e765e82 chromedriver + 6696578
1   chromedriver                        0x000000010e75dc9a chromedriver + 6663322
2   chromedriver                        0x000000010e165e3e chromedriver + 405054
3   chromedriver                        0x000000010e16c0e2 chromedriver + 430306
4   chromedriver                        0x000000010e16e8b8 chromedriver + 440504
5   chromedriver                        0x000000010e16e984 chromedriver + 440708
6   chromedriver                        0x000000010e1bdebb chromedriver + 765627
7   chromedriver                        0x000000010e1bb847 chromedriver + 755783
8   chromedriver                        0x000000010e1b8f15 chromedriver + 745237
9   chromedriver                        0x000000010e1b8118 chromedriver + 741656
10  chromedriver                        0x000000010e1aaa6d chromedriver + 686701
11  chromedriver                        0x000000010e1db872 chromedriver + 886898
12  chromedriver                        0x000000010e1aa1c8 chromedriver + 684488
13  chromedriver                        0x000000010e1dba2e chromedriver + 887342
14  chromedriver                        0x000000010e1fe3f4 chromedriver + 1029108
15  chromedriver                        0x000000010e1db613 chromedriver + 886291
16  chromedriver                        0x000000010e1a8950 chromedriver + 678224
17  chromedriver                        0x000000010e1a934e chromedriver + 680782
18  chromedriver                        0x000000010e733770 chromedriver + 6489968
19  chromedriver                        0x000000010e736219 chromedriver + 6500889
20  chromedriver                        0x000000010e735d3b chromedriver + 6499643
21  chromedriver                        0x000000010e7366a5 chromedriver + 6502053
22  chromedriver                        0x000000010e71e524 chromedriver + 6403364
23  chromedriver                        0x000000010e73698f chromedriver + 6502799
24  chromedriver                        0x000000010e70f954 chromedriver + 6342996
25  chromedriver                        0x000000010e74e378 chromedriver + 6599544
26  chromedriver                        0x000000010e74e535 chromedriver + 6599989
27  chromedriver                        0x000000010e75d868 chromedriver + 6662248
28  libsystem_pthread.dylib             0x00007ff81f532514 _pthread_start + 125
29  libsystem_pthread.dylib             0x00007ff81f52e02f thread_start + 15
",Easy Applied,Not Available
4087498462,https://www.linkedin.com/jobs/view/4087498462,Pending,2024-12-04 13:45:33.167647,2024-12-07 13:45:33.569217,Required experience is high,"
About the job
Job Description:

Experience: - 8+ Years
We are looking for an AI & Machine Learning Lead Engineer to lead the development and deployment of advanced AI and machine learning models. The ideal candidate will have a strong background in precision learning, large language models (LLMs), retrieval-augmented generation (RAG), natural language processing (NLP), and statistical methods for output analysis. This role involves leading a team of engineers and data scientists, setting strategic directions for AI/ML initiatives, and ensuring the delivery of impactful solutions that align with our business objectives.
Key Responsibilities:
Leadership and Strategy:
Lead and manage a team of AI and machine learning engineers, providing technical guidance and mentorship.
Oversee the entire machine learning lifecycle, from data collection and preprocessing to model training, evaluation, and deployment.
Develop and drive the AI/ML strategy, aligning it with overall business goals.
Collaborate with cross-functional teams, including data engineering, product management, and software development, to integrate ML models into production environments.
Precision Learning and Large Language Models (LLMs):
Design, develop, and optimize precision learning algorithms for specific business applications.
Lead efforts in developing, fine-tuning, and deploying large language models (LLMs) to address various use cases such as text generation, summarization, translation, and conversational AI.
Retrieval-Augmented Generation (RAG):
Implement and optimize RAG systems to improve the performance and accuracy of AI solutions.
Develop retrieval strategies that effectively integrate large-scale knowledge bases with LLMs to generate more accurate and contextually relevant outputs.
Natural Language Processing (NLP):
Develop and implement NLP models for tasks such as text classification, sentiment analysis, named entity recognition, summarization, and question-answering.
Stay current with NLP research trends and advancements, implementing best practices to enhance model efficiency and performance.
Output Analysis through Statistical Methods:
Analyse model outputs using advanced statistical methods to ensure reliability, accuracy, and explainability.
Implement A/B testing, hypothesis testing, and other statistical techniques to validate model performance and derive actionable insights.
Research and Development:
Stay abreast of the latest research in machine learning, deep learning, and AI. Propose and implement novel approaches to solve challenging problems.
Collaborate with academic and research institutions to contribute to the machine learning community through publications, open-source projects, and conferences
MLOps and Model Deployment:
Collaborate with DevOps and data engineering teams to implement MLOps practices for CI/CD pipelines, model monitoring, and governance.
Ensure scalable deployment of AI/ML models on cloud platforms (AWS, GCP, Azure) or on-premises environments.
Mentorship and Team Leadership:
Mentor and guide a team of machine learning engineers and data scientists, fostering a culture of continuous learning and innovation.
Conduct regular code reviews, provide constructive feedback, and ensure adherence to best practices in machine learning.
Required Qualifications:
8-10 years’ Experience with Bachelor’s or Master’s degree in Computer Science, Artificial Intelligence, Machine Learning, Data Science, or a related field; PhD is a plus.
5+ years of experience in machine learning and AI, with a strong focus on NLP, LLMs, RAG, and precision learning.
Proven track record of leading AI/ML teams and projects from conception to deployment.
Expertise in Python and relevant ML libraries/frameworks such as TensorFlow, PyTorch, scikit-learn, and Hugging Face Transformers.
Strong understanding of NLP techniques, including transformer architectures (e.g., BERT, GPT).
Experience in RAG techniques, knowledge retrieval systems, and integrating LLMs with external data sources.
Proficiency in statistical analysis and hypothesis testing, with a strong foundation in experimental design.
Excellent problem-solving skills, with the ability to articulate complex technical concepts to non-technical stakeholders.
Preferred Qualifications:
Experience with cloud services (AWS, GCP, Azure) for model deployment and scaling.
Familiarity with MLOps practices, including model versioning, monitoring, and CI/CD pipelines for ML.
Knowledge of advanced AI techniques such as reinforcement learning, meta-learning, and unsupervised learning.
Strong publication record or contributions to the AI/ML community.

Kindly share your resume to- mansoor.khan@latentbridge.com

Experience required 8 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4086596779,https://www.linkedin.com/jobs/view/4086596779,Pending,2024-12-02 13:50:17.015025,2024-12-07 13:50:17.120189,Required experience is high,"
About the job
Job Type-Full time
YOE Required-4+ years
Location-Gurugram

About the Client:

Fitsol is a forward-thinking company dedicated to helping manufacturing organizations reach their sustainability goals through advanced AI solutions. Our proprietary tool, Kyoto™, enables clients to monitor, manage, and reduce emissions, contributing to a greener planet. At Fitsol, we value innovation, accountability, and freedom to explore ideas, all of which drive our success. We’re looking for individuals who are motivated, proactive, and ready to make a difference.

About the Role:
We’re seeking a Machine Learning Developer specializing in Generative AI to build solutions that leverage AI for emissions data insights and optimization. You’ll develop models, fine-tune algorithms, and work with real-world sustainability data.

Qualifications Required:
 • Experience: At least 4 years of experience in machine learning, focusing on generative AI and large language models.
 • Technical Skills: Proficiency in Python, TensorFlow/PyTorch, natural language processing (NLP), and preferred experience with training large models.
 • Analytical Skills: Strong foundation in statistics, optimization, and understanding of machine learning principles.

Good-to-Have Attributes:
 • Curiosity-driven, passionate about sustainable tech.
 • Proven record of success in personal or professional achievements (e.g., sports, innovation challenges).
 • Ability to work independently while aligning with company goals and deadlines.
Each role emphasizes the importance of a growth mindset, passion for sustainability, and a balance between independence and accountability. This structure can be tailored to your specific team needs and talent acquisition goals.

Female candidates will be preferred.

Experience required 4 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4089779636,https://www.linkedin.com/jobs/view/4089779636,Previous resume,2024-12-05 13:50:24.445554,2024-12-07 13:50:28.262923,Problem in Easy Applying,Failed to click Submit application 😑,Easy Applied,Not Available
4091835765,https://www.linkedin.com/jobs/view/4091835765,Pending,2024-12-06 15:50:36.205191,2024-12-07 13:50:36.326988,Required experience is high,"
About the job
About the job:
We are looking for a passionate Qt Professional Services Engineer as customer lead and software developer. You will work close to our customers both visiting customer’s site and also helping out remotely from the office. The office is located in Bengaluru, India. Travelling and communicating with the customer, their managers and developers, is natural part of the job.
Your main responsibility is to work in Qt Professional Services Engineer role. In this position you would help customers to solve their problems and make sure that they will succeed with their Qt projects. You would also be key technical person participating customer workshops and giving guidance on their software architecture. To make you succeed in this role you would have full support from Qt Professional Services team and whole Qt R&D.

You will
Bachelor’s/Master's degree in Computer Science, Computer Engineering or similar
5 years of experience with software development in one or more programming languages (e.g. C++, C, QML, Javascript, Python, Java, etc.)
Experience in Embedded software development, cross-platform software development
Fluency in English
Good communication skills

About You
have experience with software development in embedded systems
know system architecture, software optimization, performance improvement, etc.

Be yourself at Qt
At Qt, we appreciate the individual differences of our employees and aim to promote diversity through all our practices. We provide a workplace that generates equal opportunities regardless of gender, religion, national origin, age, disabilities, and any other factors. We have unique product, but our people make us exceptional. We strongly encourage people from all groups to apply – we welcome you as you are.

About Qt
Qt Group (Nasdaq Helsinki: QTCOM) is a global software company, trusted by industry leaders and over 1.5 million developers worldwide to create applications and smart devices that users love. We help our customers to increase productivity through the entire product development lifecycle - from UI design and software development to quality management and deployment. Our customers are in more than 70 different industries in over 180 countries. Qt Group is headquartered in Espoo, Finland, and employs almost 700 people globally. To learn more, visit www.qt.io.

Experience required 5 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4091819645,https://www.linkedin.com/jobs/view/4091819645,Pending,2024-12-06 13:50:42.088113,2024-12-07 13:50:42.200256,Found a Bad Word in About Job,"
About the job
Job Overview:

We are looking for a highly skilled Software Developer to design, develop, and maintain software applications that meet our clients' needs. The candidate should have a passion for coding, innovation, and continuous learning.

Roles and Responsibilities:

Develop high-quality software design and architecture.
Write well-designed, efficient, and testable code.
Perform software testing to ensure responsiveness and efficiency.
Troubleshoot and debug applications to optimize performance.
Collaborate with team members to define, design, and deliver new functionalities.
Adhere to project deadlines and manage multiple tasks efficiently.
Maintain and improve the codebase for scalability and reliability.
Required Skills:
Strong programming skills in Java, Python, .NET, or PHP.
Proficiency in HTML, CSS, JavaScript, and front-end frameworks (e.g., React, Angular).
Familiarity with RESTful APIs and microservices architecture.
Knowledge of database systems like SQL, NoSQL, MongoDB.
Hands-on experience with Git or other version control systems.
Understanding of basic software security principles.
Strong analytical and problem-solving skills.
Preferred Qualifications:
Bachelor’s degree in Computer Science, Information Technology, or a related field.
Experience with mobile app development (Android/iOS) is a plus.
Knowledge of cloud services (AWS, Azure).
Familiarity with Agile methodologies.
Perks and Benefits:
Flexible work hours with a remote-first approach.
Competitive salary and performance bonuses.
Opportunities for professional development and skill enhancement.
Work with a talented team on exciting projects.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4081810986,https://www.linkedin.com/jobs/view/4081810986,Previous resume,2024-12-05 13:50:48.708934,2024-12-07 13:50:53.035503,Problem in Easy Applying,Failed to click Submit application 😑,Easy Applied,Not Available
4093904798,https://www.linkedin.com/jobs/view/4093904798,Previous resume,2024-12-07 08:51:00.314219,2024-12-07 13:51:04.704963,Problem in Easy Applying,Failed to click Submit application 😑,Easy Applied,Not Available
4081989115,https://www.linkedin.com/jobs/view/4081989115,Previous resume,2024-12-04 13:51:09.105152,2024-12-07 13:51:13.166959,Problem in Easy Applying,Failed to click Submit application 😑,Easy Applied,Not Available
4089976456,https://www.linkedin.com/jobs/view/4089976456,Pending,2024-12-05 13:51:17.884165,2024-12-07 13:51:18.087909,Required experience is high,"
About the job
About EverestDX
Everest DX – We are a Digital Platform Services company, headquartered in Stamford. Our Platform/Solution includes Orchestration, Intelligent operations with BOTs’, AI-powered analytics for Enterprise IT. Our vision is to enable Digital Transformation for enterprises to deliver seamless customer experience, business efficiency and actionable insights through an integrated set of futuristic digital technologies.
Digital Transformation Services - Specialized in Design, Build, Develop, Integrate, and Manage cloud solutions and modernize Data centers, build a Cloud-native application, and migrate existing applications into secure, multi-cloud environments to support digital transformation.
Our Digital Platform Services enable organizations to reduce IT resource requirements and improve productivity, in addition to lowering costs and speed digital transformation. For more information, please visit https://www.everestdx.com.

Job Title: ML Ops Engineer
Location: Remote
Job Type: Full-Tim
Experience: 6-8 Years of Relevant Work Experience
Job Overview
We are seeking a skilled and experienced ML Ops Engineer to join our dynamic team. The ideal candidate will have a strong background in ML Ops/DevOps, with expertise in configuring CICD pipelines and working with ADF Pipelines on Databricks. You will be responsible for the seamless deployment, integration, and management of machine learning models into production environments. If you have hands-on experience in ML-Flow and Python, we encourage you to apply and be part of a fast-growing team working on cutting-edge technologies

Key Responsibilities
Configure, manage, and maintain CI/CD pipelines for deploying machine learning models and applications in production
Work with Azure Data Factory (ADF) pipelines integrated with Databricks to manage data workflows for machine learning projects
Develop, deploy, and monitor machine learning models and ensure seamless integration into production environments
Leverage ML-Flow to manage machine learning lifecycle, including tracking experiments, model training, and deployment
Collaborate with data scientists and engineers to optimize data processing and model deployment workflows
Ensure the scalability, performance, and reliability of production-level ML models and systems
Implement automated testing strategies for ML models and pipelines
Troubleshoot and resolve production issues related to machine learning models, data pipelines, and infrastructure
Participate in the design and development of infrastructure for ML model training and deployment

Required Skills & Qualifications
6-8 years of experience in ML Ops, DevOps
Strong hands-on experience in configuring CI/CD pipelines for machine learning workflows
Proven experience working with Azure Data Factory (ADF) pipelines and Databricks
In-depth knowledge of ML-Flow for model tracking and versioning
Proficiency in Python for model development, deployment, and automation tasks
Experience with containerization technologies like Docker and orchestration tools such as Kubernetes
Solid understanding of cloud platforms (preferably Azure)
Strong problem-solving skills and ability to troubleshoot complex issues related to machine learning pipelines and models
Excellent communication and collaboration skills, with the ability to work in cross-functional teams
Preferred Skills
Familiarity with machine learning frameworks and libraries (e.g., TensorFlow, PyTorch, Scikit-Learn).
Experience with version control systems like Git
Knowledge of infrastructure-as-code tools like Terraform or ARM templates
Familiarity with monitoring and logging tools (e.g., Prometheus, Grafana)

Educational Qualifications
Bachelor’s or Master’s degree in Computer Science, Engineering, Data Science, or a related field.

Why Join Us
Continuous Learning: The company invests in skills development through training, certifications, and access to cutting-edge projects in digital transformation.
Dynamic, Collaborative Culture: Unlike a large, rigid structure, Everest DX promotes a culture of open communication, creativity, and innovation.
Agile Work Environment: The company operates with a startup mindset, adapting quickly to changes, which can be more stimulating than rigid corporate processes.
Innovative Solutions: Working at a boutique company like Everest DX provides exposure to cutting-edge technologies, creative problem-solving, and innovative product development.
Competitive Salaries: Despite being a boutique company, Everest DX ensures competitive compensation packages that are comparable to industry standards.

Experience required 6 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4082475235,https://www.linkedin.com/jobs/view/4082475235,Pending,2024-12-04 13:51:22.458008,2024-12-07 13:51:22.678916,Found a Bad Word in About Job,"
About the job
At Baazi Games, we collaborate in an environment that offers a surplus of freedom to think out of- the the-box and take ownership of opportunities. Just like our games, we are bold and out there in our thinking. Be it boardroom meetings, coffee breaks with colleagues or a game at the TT table, partnership and teamwork are always by our side. For us, there are no Monday blues or fantastic Fridays. Each day at Baazi Games, we welcome an enthusiastic team that is turbocharged for high performance. We are constantly in power-up mode and chase our goals untamed and unabashed. 
We started our journey with the sole purpose of giving our audience a sports experience that is world-class in every sense. Everything since then has been about our users. Their needs and expectations sit at the centre of our thoughts and actions.

BAAZI GAMES Main Platforms
PokerBaazi.com 
SportsBaazi.com 
CardBaazi.com

What you will do: 
Design, build and own all the components of a high-volume data warehouse end to end. 
Build efficient data models using industry best practices and metadata for ad hoc and pre-built reporting. 
Interface with business customers, gathering requirements and delivering complete data & reporting solutions owning the design, development, and maintenance of ongoing metrics, reports, analyses, dashboards, etc. to drive key business decisions.
Continually improve ongoing reporting and analysis processes, automating or simplifying self-service support for customers. 
Interface with other technology teams to extract, transform, and load (ETL) data from a wide variety of data sources. 
Own the functional and non-functional scaling of software systems in your own area.
Provides input and recommendations on technical issues to BI Engineers, Business & Data Analysts, and Data Scientists 

What are we looking for: 
2+ years of experience in data engineering/business intelligence space
Strong understanding of ETL concepts and experience building them with large-scale, complex datasets using the traditional or map-reduce batch mechanism. 
Strong data modelling skills with solid knowledge of various industry standards such as dimensional modelling, star schemas, etc 
Extremely proficient in writing performant SQL working with large data volumes
Experience designing and operating very large Data Warehouses
Experience with scripting for automation (e.g., UNIX Shell scripting, Python, Perl, Ruby). 
Good to have experience working on the AWS stack 
Clear thinker with superb problem-solving skills to prioritize and stay focused on big needle movers 
Curious, self-motivated & a self-starter with a ‘can-do attitude’. Comfortable working in a fast-paced dynamic environment. 

Key Behaviors that we look for 
Must have excellent knowledge of Advanced SQL working with large data sets.
Must have excellent dimensional modelling skills. 
Good to have experience with AWS technologies including Redshift, RDS, S3, EMR, EML or similar solutions build around Hive/Spark, etc. 
Good to have experience with reporting tools like Tableau, OBIEE, or other BI packages.

Contains bad word ""Ruby"". Skipping this job!
",Skipped,Not Available
4092684558,https://www.linkedin.com/jobs/view/4092684558,Previous resume,2024-12-07 12:56:28.251827,2024-12-07 13:51:36.044641,Problem in Easy Applying,Failed to click Submit application 😑,Easy Applied,Not Available
4068428207,https://www.linkedin.com/jobs/view/4068428207,Pending,2024-12-06 13:51:42.444563,2024-12-07 13:51:42.576082,Required experience is high,"
About the job


Company Description

Nexthink is the leader in digital employee experience management software. The company provides IT leaders with unprecedented insight allowing them to see, diagnose and fix issues at scale impacting employees anywhere, with any application or network, before employees notice the issue. As the first solution to allow IT to progress from reactive problem solving to proactive optimization, Nexthink enables its more than 1,200 customers to provide better digital experiences to more than 15 million employees. Dual headquartered in Lausanne, Switzerland and Boston, Massachusetts, Nexthink has 9 offices worldwide.

Job Description

Nexthink ACT combines robust custom data retrieval and remediation capabilities, enabling our customers to proactively solve employee issues in a simple, reliable, and automated manner.

Inside the Nexthink Engineering department, the team you will be joining is essential to Nexthink ACT –the Remote Actions team. Our engineers work to:

Understand the needs of our customers in terms of end-point incident and problem management, as well as data retrieval to better support their end-users. 
Work on the development of remote actions: efficient and robust automation scripts that achieve the above needs. 
Ensure the remote actions will run predictably on the systems of the millions of employees our customers have, running both Windows and macOS. 
Ensure everything fits well into the overall context of the Nexthink platform. 
Help the team to improve its best development practices. 
Coordinate with the L3 support team for bug fixing. 
Be a team player but also know how to work autonomously. 
Be ready to work out of your comfort zone. 

Qualifications

You would be an ideal candidate if you:

Have 5+ years of demonstrable experience working in scripting within large IT environments, handling endpoint/application management/system administration for Windows / macOS endpoints. 
Good knowledge of PowerShell and Bash or Python, Jenkins 
Applying logging techniques and performing code reviews. 
Plus: you have knowledge of Windows and/or macOS management internals such as GPO, WMI, Windows registry, Windows APIs, Event log, WSUS, MDM, and Jamf. 
Excellent analytical and problem-solving skills. 
Plus: you have previously worked (or you are familiar with) agile development environments e.g., SCRUM 
Experience in handling customer escalations

Additional Information

We are the pioneers and trailblazers of a global IT Market Category (DEX) that is shaping the future of how the world works, giving our customers’ IT Teams total digital visibility across their enterprise. Our innovative solutions integrate real-time analytics, automation, and employee feedback across all endpoints. This enables our IT teams to solve complex technical challenges, create ever more productive workplaces, and deliver happy, satisfied employees in the digital workplace.

With over 1000 employees across 5 continents, Nexthink operates as One Team, connecting, collaborating and innovating to continuously grow. We call our employees ‘Nexthinkers’ and our commitment to diversity, inclusion, and equity is second to none. We currently have over 75 nationalities working with us, from all cultures and backgrounds, speaking many different languages.

If you are looking for a change and like a nice atmosphere, lots of challenges, and having fun while working, this is a great opportunity for you! Check what we offer:

💼 Permanent Contract and a competitive compensation package (Stock Options also included). 
🩺 Health insurance through our partnership with ACKO, including OPD coverage for dental, vision, health check-ups, consultations, and pharmacy expenses. 
🏡 Hybrid work model balancing office and remote work, with a structured approach for new hires to foster connections and onboarding. 
🏖️ Flexible Hours and unlimited vacation (employees have unlimited paid time off on top of the 22 days of holidays we offer). Plus, company-paid bank holidays (12), sick days (10-30), bereavement leave (5), and 3 days per year for volunteering. 
📚 Free access to professional training platforms to explore your interests and enhance your skills. 
🛡️ Stay covered against accidents, bodily injuries, and disabilities with our personal accident insurance policy, providing assurance with coverage up to three times your annual CTC. 
🍼 New mothers are entitled to up to 26 weeks of maternity leave, with the flexibility to use up to 8 weeks before the expected delivery and the remaining 18 weeks after. Birth fathers can take 4 weeks of paternity leave, while adoptive parents are eligible for 26 weeks of leave for mothers and 4 weeks for fathers. 
💰 Under the Payment of Gratuity Act, receive gratuity at the rate of 15 days of basic pay for every completed year of service, provided you've been employed by the company for a minimum of 5 years. Gratuity is payable at retirement or resignation based on your last drawn basic pay. 
📣 Bonuses for referring successful hires after three months of continuous employment. 

Please note that not all the benefits listed above are available for temporary, contract, and internship roles. To ensure you have the most up-to-date information, we recommend checking with your Recruitment Partner.

Experience required 5 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4086596779,https://www.linkedin.com/jobs/view/4086596779,Pending,2024-12-02 14:00:40.229513,2024-12-07 14:00:40.339091,Required experience is high,"
About the job
Job Type-Full time
YOE Required-4+ years
Location-Gurugram

About the Client:

Fitsol is a forward-thinking company dedicated to helping manufacturing organizations reach their sustainability goals through advanced AI solutions. Our proprietary tool, Kyoto™, enables clients to monitor, manage, and reduce emissions, contributing to a greener planet. At Fitsol, we value innovation, accountability, and freedom to explore ideas, all of which drive our success. We’re looking for individuals who are motivated, proactive, and ready to make a difference.

About the Role:
We’re seeking a Machine Learning Developer specializing in Generative AI to build solutions that leverage AI for emissions data insights and optimization. You’ll develop models, fine-tune algorithms, and work with real-world sustainability data.

Qualifications Required:
 • Experience: At least 4 years of experience in machine learning, focusing on generative AI and large language models.
 • Technical Skills: Proficiency in Python, TensorFlow/PyTorch, natural language processing (NLP), and preferred experience with training large models.
 • Analytical Skills: Strong foundation in statistics, optimization, and understanding of machine learning principles.

Good-to-Have Attributes:
 • Curiosity-driven, passionate about sustainable tech.
 • Proven record of success in personal or professional achievements (e.g., sports, innovation challenges).
 • Ability to work independently while aligning with company goals and deadlines.
Each role emphasizes the importance of a growth mindset, passion for sustainability, and a balance between independence and accountability. This structure can be tailored to your specific team needs and talent acquisition goals.

Female candidates will be preferred.

Experience required 4 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4091835765,https://www.linkedin.com/jobs/view/4091835765,Pending,2024-12-06 15:00:48.620104,2024-12-07 14:00:48.765562,Required experience is high,"
About the job
About the job:
We are looking for a passionate Qt Professional Services Engineer as customer lead and software developer. You will work close to our customers both visiting customer’s site and also helping out remotely from the office. The office is located in Bengaluru, India. Travelling and communicating with the customer, their managers and developers, is natural part of the job.
Your main responsibility is to work in Qt Professional Services Engineer role. In this position you would help customers to solve their problems and make sure that they will succeed with their Qt projects. You would also be key technical person participating customer workshops and giving guidance on their software architecture. To make you succeed in this role you would have full support from Qt Professional Services team and whole Qt R&D.

You will
Bachelor’s/Master's degree in Computer Science, Computer Engineering or similar
5 years of experience with software development in one or more programming languages (e.g. C++, C, QML, Javascript, Python, Java, etc.)
Experience in Embedded software development, cross-platform software development
Fluency in English
Good communication skills

About You
have experience with software development in embedded systems
know system architecture, software optimization, performance improvement, etc.

Be yourself at Qt
At Qt, we appreciate the individual differences of our employees and aim to promote diversity through all our practices. We provide a workplace that generates equal opportunities regardless of gender, religion, national origin, age, disabilities, and any other factors. We have unique product, but our people make us exceptional. We strongly encourage people from all groups to apply – we welcome you as you are.

About Qt
Qt Group (Nasdaq Helsinki: QTCOM) is a global software company, trusted by industry leaders and over 1.5 million developers worldwide to create applications and smart devices that users love. We help our customers to increase productivity through the entire product development lifecycle - from UI design and software development to quality management and deployment. Our customers are in more than 70 different industries in over 180 countries. Qt Group is headquartered in Espoo, Finland, and employs almost 700 people globally. To learn more, visit www.qt.io.

Experience required 5 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4091819645,https://www.linkedin.com/jobs/view/4091819645,Pending,2024-12-06 14:00:55.571019,2024-12-07 14:00:55.868590,Found a Bad Word in About Job,"
About the job
Job Overview:

We are looking for a highly skilled Software Developer to design, develop, and maintain software applications that meet our clients' needs. The candidate should have a passion for coding, innovation, and continuous learning.

Roles and Responsibilities:

Develop high-quality software design and architecture.
Write well-designed, efficient, and testable code.
Perform software testing to ensure responsiveness and efficiency.
Troubleshoot and debug applications to optimize performance.
Collaborate with team members to define, design, and deliver new functionalities.
Adhere to project deadlines and manage multiple tasks efficiently.
Maintain and improve the codebase for scalability and reliability.
Required Skills:
Strong programming skills in Java, Python, .NET, or PHP.
Proficiency in HTML, CSS, JavaScript, and front-end frameworks (e.g., React, Angular).
Familiarity with RESTful APIs and microservices architecture.
Knowledge of database systems like SQL, NoSQL, MongoDB.
Hands-on experience with Git or other version control systems.
Understanding of basic software security principles.
Strong analytical and problem-solving skills.
Preferred Qualifications:
Bachelor’s degree in Computer Science, Information Technology, or a related field.
Experience with mobile app development (Android/iOS) is a plus.
Knowledge of cloud services (AWS, Azure).
Familiarity with Agile methodologies.
Perks and Benefits:
Flexible work hours with a remote-first approach.
Competitive salary and performance bonuses.
Opportunities for professional development and skill enhancement.
Work with a talented team on exciting projects.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4081989115,https://www.linkedin.com/jobs/view/4081989115,Previous resume,2024-12-04 14:01:00.250088,2024-12-07 14:01:05.221979,Problem in Easy Applying,Failed to click Submit application 😑,Easy Applied,Not Available
4086596779,https://www.linkedin.com/jobs/view/4086596779,Pending,2024-12-02 14:09:29.930811,2024-12-07 14:09:30.018657,Required experience is high,"
About the job
Job Type-Full time
YOE Required-4+ years
Location-Gurugram

About the Client:

Fitsol is a forward-thinking company dedicated to helping manufacturing organizations reach their sustainability goals through advanced AI solutions. Our proprietary tool, Kyoto™, enables clients to monitor, manage, and reduce emissions, contributing to a greener planet. At Fitsol, we value innovation, accountability, and freedom to explore ideas, all of which drive our success. We’re looking for individuals who are motivated, proactive, and ready to make a difference.

About the Role:
We’re seeking a Machine Learning Developer specializing in Generative AI to build solutions that leverage AI for emissions data insights and optimization. You’ll develop models, fine-tune algorithms, and work with real-world sustainability data.

Qualifications Required:
 • Experience: At least 4 years of experience in machine learning, focusing on generative AI and large language models.
 • Technical Skills: Proficiency in Python, TensorFlow/PyTorch, natural language processing (NLP), and preferred experience with training large models.
 • Analytical Skills: Strong foundation in statistics, optimization, and understanding of machine learning principles.

Good-to-Have Attributes:
 • Curiosity-driven, passionate about sustainable tech.
 • Proven record of success in personal or professional achievements (e.g., sports, innovation challenges).
 • Ability to work independently while aligning with company goals and deadlines.
Each role emphasizes the importance of a growth mindset, passion for sustainability, and a balance between independence and accountability. This structure can be tailored to your specific team needs and talent acquisition goals.

Female candidates will be preferred.

Experience required 4 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4067150854,https://www.linkedin.com/jobs/view/4067150854,Previous resume,2024-12-01 14:09:36.923647,2024-12-07 14:09:40.983558,Problem in Easy Applying,Failed to click Submit application 😑,Easy Applied,Not Available
4088711622,https://www.linkedin.com/jobs/view/4088711622,Previous resume,2024-12-04 14:09:47.653662,2024-12-07 14:09:51.667240,Problem in Easy Applying,Failed to click Submit application 😑,Easy Applied,Not Available
4092724368,https://www.linkedin.com/jobs/view/4092724368,Pending,2024-12-07 14:12:24.501948,2024-12-07 14:14:24.590838,Required experience is high,"
About the job
Looking for React+Python Developer | Remote to join a team of rockstar developers. The candidate should have a minimum of 4+yrs. of experience.

There are multiple openings. If you're looking for career growth & a chance to work with the top 0.1% of developers in the industry, this one is for you! You will report into IIT'ans/BITS grads with 10+ years of development experience + work with F500 companies (our customers).

Company Background - We are a multinational software company that is growing at a fast pace. We have offices in Florida & New Delhi. Our clientele spreads across the US, Australia & APAC. Here's the link to our website (codevyasa.com). To give you a sense of our growth rate, we've added 70+ employees in the last 6 weeks itself and expect another 125+ by the end of Q4 2024.

Requirements-
Python
React/Angular

Here is what we have on offer for you:
Glassdoor's rating of 4.8
Free healthcare
Laser-sharp focus on upskilling our employees
Diverse & Inclusive teams
Industry-par compensation & benefits
Great work-life balance

Experience required 10 > Current Experience 1. Skipping this job!
",Skipped,Not Available
